county,date,product,marketshare,sales,population
Lane,2/1/2022,Industrial Hemp,0.01,467.25,382647
Lane,2/1/2022,Industrial Hemp Commodity/Product,1.18,82261.3,382647
Lane,2/1/2022,Inhalable Product with Non-Cannabis Additives,4.59,316849.53,382647
Lane,2/1/2022,Other,3.94,265850.22,382647
Lane,2/1/2022,Usable MJ,53.16,2876391.97,382647
Lane,3/1/2017,Concentrate/Extract,21.17,647315.15,382647
Lane,3/1/2017,Edible/Tincture,7.98,262753.69,382647
Lane,3/1/2017,Other,2.12,62637.86,382647
Lane,3/1/2017,Usable MJ,68.72,2480403.39,382647
Lane,3/1/2018,Concentrate/Extract,30.12,1301257.4,382647
Lane,3/1/2018,Edible/Tincture,8.97,405685.72,382647
Lane,3/1/2018,Industrial Hemp Commodity/Product,0.16,7783.36,382647
Lane,3/1/2018,Other,2.74,115857.67,382647
Lane,3/1/2018,Usable MJ,58.02,2772965.39,382647
Lane,3/1/2019,Concentrate/Extract,27.39,1466657.38,382647
Lane,3/1/2019,Edible/Tincture,9.78,536460.27,382647
Lane,3/1/2019,Industrial Hemp,0,49.26,382647
Lane,3/1/2019,Industrial Hemp Commodity/Product,1.35,78703.66,382647
Lane,3/1/2019,Other,9.34,522526.81,382647
Lane,3/1/2019,Usable MJ,52.14,2933365.78,382647
Lane,3/1/2020,Concentrate/Extract,25.53,1785104.46,382647
Lane,3/1/2020,Edible/Tincture,10.08,711300.18,382647
Lane,3/1/2020,Industrial Hemp Commodity/Product,1.15,83949.68,382647
Lane,3/1/2020,Other,4.97,353497.16,382647
Lane,3/1/2020,Usable MJ,58.27,3604630.15,382647
Lane,3/1/2021,Concentrate/Extract,25.96,2308165.18,382647
Lane,3/1/2021,Edible/Tincture,9.93,897997,382647
Lane,3/1/2021,Industrial Hemp,0,18,382647
Lane,3/1/2021,Industrial Hemp Commodity/Product,1.09,102345.57,382647
Lane,3/1/2021,Other,7.16,665687.76,382647
Lane,3/1/2021,Usable MJ,55.86,4242605.84,382647
Lane,3/1/2022,Concentrate/Extract,25.2,1852679.6,382647
Lane,3/1/2022,Edible/Tincture,12.13,890780.84,382647
Lane,3/1/2022,Industrial Hemp,0,49.13,382647
Lane,3/1/2022,Industrial Hemp Commodity/Product,1.22,93792.98,382647
Lane,3/1/2022,Inhalable Product with Non-Cannabis Additives,4.69,357548.53,382647
Lane,3/1/2022,Other,4.17,310342.31,382647
Lane,3/1/2022,Usable MJ,52.6,3130876.36,382647
Lane,4/1/2017,Concentrate/Extract,21.29,674788.98,382647
Lane,4/1/2017,Edible/Tincture,7.93,277815.53,382647
Lane,4/1/2017,Other,2.43,77449.91,382647
Lane,4/1/2017,Usable MJ,68.35,2601783.2,382647
Lane,4/1/2018,Concentrate/Extract,29.86,1274227.2,382647
Lane,4/1/2018,Edible/Tincture,9.18,418586.68,382647
Lane,4/1/2018,Industrial Hemp Commodity/Product,0.35,17465.52,382647
Lane,4/1/2018,Other,3.58,148959.22,382647
Lane,4/1/2018,Usable MJ,57.02,2708643.06,382647
Lane,4/1/2019,Concentrate/Extract,27.78,1505694.65,382647
Lane,4/1/2019,Edible/Tincture,9.76,540972.06,382647
Lane,4/1/2019,Industrial Hemp Commodity/Product,1.31,77092.67,382647
Lane,4/1/2019,Other,8.97,503317.81,382647
Lane,4/1/2019,Usable MJ,52.18,2719784.52,382647
Lane,4/1/2020,Concentrate/Extract,25.33,1850927.64,382647
Lane,4/1/2020,Edible/Tincture,9.05,664014.69,382647
Lane,4/1/2020,Industrial Hemp,0.01,719.49,382647
Lane,4/1/2020,Industrial Hemp Commodity/Product,1.01,77272.56,382647
Lane,4/1/2020,Other,5.82,434682.39,382647
Lane,4/1/2020,Usable MJ,58.77,3768823.74,382647
Lane,4/1/2021,Concentrate/Extract,25.11,2292170.66,382647
Lane,4/1/2021,Edible/Tincture,10.12,930634.28,382647
Lane,4/1/2021,Industrial Hemp Commodity/Product,1.09,103027.77,382647
Lane,4/1/2021,Inhalable Product with Non-Cannabis Additives,2.37,231575.52,382647
Lane,4/1/2021,Other,5.27,497325.44,382647
Lane,4/1/2021,Usable MJ,56.04,4361530.45,382647
Lane,4/1/2022,Concentrate/Extract,24.41,1839591.55,382647
Lane,4/1/2022,Edible/Tincture,13.38,1009127.46,382647
Lane,4/1/2022,Industrial Hemp,0,187.12,382647
Lane,4/1/2022,Industrial Hemp Commodity/Product,1.15,90599.83,382647
Lane,4/1/2022,Inhalable Product with Non-Cannabis Additives,4.44,351210.44,382647
Lane,4/1/2022,Other,4.68,355831.28,382647
Lane,4/1/2022,Usable MJ,51.93,3188983.61,382647
Lane,5/1/2017,Concentrate/Extract,20.96,686220.49,382647
Lane,5/1/2017,Edible/Tincture,7.75,275904.74,382647
Lane,5/1/2017,Other,3.34,113156.44,382647
Lane,5/1/2017,Usable MJ,67.95,2636863.86,382647
Lane,5/1/2018,Concentrate/Extract,28.97,1261792.72,382647
Lane,5/1/2018,Edible/Tincture,9.52,443085.35,382647
Lane,5/1/2018,Industrial Hemp,0.01,687.47,382647
Lane,5/1/2018,Industrial Hemp Commodity/Product,0.63,31211.68,382647
Lane,5/1/2018,Other,4.86,208985.81,382647
Lane,5/1/2018,Usable MJ,56.01,2701172.11,382647
Lane,5/1/2019,Concentrate/Extract,26.12,1465971.64,382647
Lane,5/1/2019,Edible/Tincture,9.27,541025.19,382647
Lane,5/1/2019,Industrial Hemp Commodity/Product,1.28,78482.25,382647
Lane,5/1/2019,Other,10.29,607400.08,382647
Lane,5/1/2019,Usable MJ,53.03,2758697.91,382647
Lane,5/1/2020,Concentrate/Extract,25.4,2101323.47,382647
Lane,5/1/2020,Edible/Tincture,8.92,749747.94,382647
Lane,5/1/2020,Industrial Hemp,0.02,1442.06,382647
Lane,5/1/2020,Industrial Hemp Commodity/Product,1.08,93384.7,382647
Lane,5/1/2020,Other,5.94,510518.43,382647
Lane,5/1/2020,Usable MJ,58.64,4208422.15,382647
Lane,5/1/2021,Concentrate/Extract,24.67,2131435.68,382647
Lane,5/1/2021,Edible/Tincture,10.06,885205.78,382647
Lane,5/1/2021,Industrial Hemp Commodity/Product,1.04,94192.76,382647
Lane,5/1/2021,Inhalable Product with Non-Cannabis Additives,3.31,306291.31,382647
Lane,5/1/2021,Other,4.9,439903.43,382647
Lane,5/1/2021,Usable MJ,56.02,3987105.02,382647
Lane,6/1/2017,Concentrate/Extract,21.68,749275.64,382647
Lane,6/1/2017,Edible/Tincture,7.71,299674.85,382647
Lane,6/1/2017,Other,2.83,102977.98,382647
Lane,6/1/2017,Usable MJ,67.78,2765543.37,382647
Lane,6/1/2018,Concentrate/Extract,29.06,1341468.24,382647
Lane,6/1/2018,Edible/Tincture,9.77,479918.41,382647
Lane,6/1/2018,Industrial Hemp,0.01,730.88,382647
Lane,6/1/2018,Industrial Hemp Commodity/Product,0.74,38947.07,382647
Lane,6/1/2018,Other,4.06,193902.63,382647
Lane,6/1/2018,Usable MJ,56.35,2835093.68,382647
Lane,6/1/2019,Concentrate/Extract,25.14,1444653.87,382647
Lane,6/1/2019,Edible/Tincture,9.14,544239.96,382647
Lane,6/1/2019,Industrial Hemp Commodity/Product,1.42,88191.69,382647
Lane,6/1/2019,Other,9.57,577100.53,382647
Lane,6/1/2019,Usable MJ,54.73,2825242.5,382647
Lane,6/1/2020,Concentrate/Extract,25.19,2038521.02,382647
Lane,6/1/2020,Edible/Tincture,8.96,740336.27,382647
Lane,6/1/2020,Industrial Hemp,0.01,718.78,382647
Lane,6/1/2020,Industrial Hemp Commodity/Product,0.98,82888.56,382647
Lane,6/1/2020,Other,4.94,414434.66,382647
Lane,6/1/2020,Usable MJ,59.92,4136642.28,382647
Lane,6/1/2021,Concentrate/Extract,24.26,1946663.14,382647
Lane,6/1/2021,Edible/Tincture,10.45,860923.37,382647
Lane,6/1/2021,Industrial Hemp Commodity/Product,1.09,91615.14,382647
Lane,6/1/2021,Inhalable Product with Non-Cannabis Additives,3.71,321419.68,382647
Lane,6/1/2021,Other,4.35,365968.09,382647
Lane,6/1/2021,Usable MJ,56.14,3753171.02,382647
Lane,7/1/2017,Concentrate/Extract,22.68,820519.07,382647
Lane,7/1/2017,Edible/Tincture,8.23,346645.71,382647
Lane,7/1/2017,Other,1.68,65681.79,382647
Lane,7/1/2017,Usable MJ,67.41,2944163.89,382647
Lane,7/1/2018,Concentrate/Extract,29.6,1409420.24,382647
Lane,7/1/2018,Edible/Tincture,9.88,499560.27,382647
Lane,7/1/2018,Industrial Hemp,0.02,938,382647
Lane,7/1/2018,Industrial Hemp Commodity/Product,0.82,43593.12,382647
Lane,7/1/2018,Other,3.76,188746.57,382647
Lane,7/1/2018,Usable MJ,55.92,2863447.8,382647
Lane,7/1/2019,Concentrate/Extract,25.12,1566171.01,382647
Lane,7/1/2019,Edible/Tincture,8.85,570944.9,382647
Lane,7/1/2019,Industrial Hemp Commodity/Product,1.5,101509.48,382647
Lane,7/1/2019,Other,8.78,575161.31,382647
Lane,7/1/2019,Usable MJ,55.75,3062636.45,382647
Lane,7/1/2020,Concentrate/Extract,25.17,2153883.8,382647
Lane,7/1/2020,Edible/Tincture,9.01,777974.27,382647
Lane,7/1/2020,Industrial Hemp,0.01,849.59,382647
Lane,7/1/2020,Industrial Hemp Commodity/Product,1,90234.61,382647
Lane,7/1/2020,Other,4.73,417150.32,382647
Lane,7/1/2020,Usable MJ,60.09,4337279.43,382647
Lane,7/1/2021,Concentrate/Extract,24.79,2066540.96,382647
Lane,7/1/2021,Edible/Tincture,10.43,883382.13,382647
Lane,7/1/2021,Industrial Hemp Commodity/Product,1.08,95998.4,382647
Lane,7/1/2021,Inhalable Product with Non-Cannabis Additives,3.72,330197.47,382647
Lane,7/1/2021,Other,3.82,328367.55,382647
Lane,7/1/2021,Usable MJ,56.17,3873749.64,382647
Lane,8/1/2017,Concentrate/Extract,23.24,940344.16,382647
Lane,8/1/2017,Edible/Tincture,7.96,356329.98,382647
Lane,8/1/2017,Other,1.53,63066.89,382647
Lane,8/1/2017,Usable MJ,67.27,3124656.01,382647
Lane,8/1/2018,Concentrate/Extract,29.1,1441295.39,382647
Lane,8/1/2018,Edible/Tincture,9.57,498954.57,382647
Lane,8/1/2018,Industrial Hemp,0.02,1019.87,382647
Lane,8/1/2018,Industrial Hemp Commodity/Product,0.79,43705.07,382647
Lane,8/1/2018,Other,4.91,250060.1,382647
Lane,8/1/2018,Usable MJ,55.61,2945119.97,382647
Lane,8/1/2019,Concentrate/Extract,24.4,1565814.2,382647
Lane,8/1/2019,Edible/Tincture,8.4,558557.09,382647
Lane,8/1/2019,Industrial Hemp Commodity/Product,1.63,113924.15,382647
Lane,8/1/2019,Other,8.87,601654.36,382647
Lane,8/1/2019,Usable MJ,56.69,3205573.18,382647
Lane,8/1/2020,Concentrate/Extract,24.9,2039906.81,382647
Lane,8/1/2020,Edible/Tincture,8.78,731625.09,382647
Lane,8/1/2020,Industrial Hemp,0.02,1982.12,382647
Lane,8/1/2020,Industrial Hemp Commodity/Product,1.08,93604.84,382647
Lane,8/1/2020,Other,4.97,421796.16,382647
Lane,8/1/2020,Usable MJ,60.25,4186425.25,382647
Lane,8/1/2021,Concentrate/Extract,24.44,1980688.82,382647
Lane,8/1/2021,Edible/Tincture,10.7,869707.46,382647
Lane,8/1/2021,Industrial Hemp Commodity/Product,1.06,87154.52,382647
Lane,8/1/2021,Inhalable Product with Non-Cannabis Additives,4.03,347308.05,382647
Lane,8/1/2021,Other,3.55,295392.67,382647
Lane,8/1/2021,Usable MJ,56.22,3740455.4,382647
Lane,9/1/2017,Concentrate/Extract,23.6,897961.11,382647
Lane,9/1/2017,Edible/Tincture,7.76,332853.3,382647
Lane,9/1/2017,Other,1.43,56675.08,382647
Lane,9/1/2017,Usable MJ,67.22,3013906.79,382647
Lane,9/1/2018,Concentrate/Extract,27.56,1284853.38,382647
Lane,9/1/2018,Edible/Tincture,9.31,461343,382647
Lane,9/1/2018,Industrial Hemp,0.01,491.71,382647
Lane,9/1/2018,Industrial Hemp Commodity/Product,0.96,49642.9,382647
Lane,9/1/2018,Other,6.44,318259.7,382647
Lane,9/1/2018,Usable MJ,55.71,2859728.79,382647
Lane,9/1/2019,Concentrate/Extract,22.78,1321185.31,382647
Lane,9/1/2019,Edible/Tincture,8.76,532529.89,382647
Lane,9/1/2019,Industrial Hemp Commodity/Product,1.63,103955.55,382647
Lane,9/1/2019,Other,7.92,493377.77,382647
Lane,9/1/2019,Usable MJ,58.91,3089030.33,382647
Lane,9/1/2020,Concentrate/Extract,25.19,1956036.18,382647
Lane,9/1/2020,Edible/Tincture,8.92,699455.27,382647
Lane,9/1/2020,Industrial Hemp,0.04,3150.95,382647
Lane,9/1/2020,Industrial Hemp Commodity/Product,1.05,84216.11,382647
Lane,9/1/2020,Other,5.11,409838.88,382647
Lane,9/1/2020,Usable MJ,59.69,3968820.65,382647
Lane,9/1/2021,Concentrate/Extract,24.23,1891453.03,382647
Lane,9/1/2021,Edible/Tincture,10.58,831254.18,382647
Lane,9/1/2021,Industrial Hemp Commodity/Product,1.1,88820.81,382647
Lane,9/1/2021,Inhalable Product with Non-Cannabis Additives,4.1,339773.6,382647
Lane,9/1/2021,Other,3.81,306783.49,382647
Lane,9/1/2021,Usable MJ,56.18,3606621.46,382647
Lincoln,10/1/2016,Concentrate/Extract,17,4466.93,50903
Lincoln,10/1/2016,Edible/Tincture,11.81,3102.56,50903
Lincoln,10/1/2016,Other,7.84,2060.6,50903
Lincoln,10/1/2016,Usable MJ,63.36,16649.81,50903
Lincoln,10/1/2017,Concentrate/Extract,26.75,207706.9,50903
Lincoln,10/1/2017,Edible/Tincture,9.66,86783.99,50903
Lincoln,10/1/2017,Other,3.22,29167.34,50903
Lincoln,10/1/2017,Usable MJ,60.38,562100.68,50903
Lincoln,10/1/2018,Concentrate/Extract,22.58,225799.84,50903
Lincoln,10/1/2018,Edible/Tincture,11.7,123975.14,50903
Lincoln,10/1/2018,Industrial Hemp Commodity/Product,2.11,24694.66,50903
Lincoln,10/1/2018,Other,10.93,113922.61,50903
Lincoln,10/1/2018,Usable MJ,52.68,585967.65,50903
Lincoln,10/1/2019,Concentrate/Extract,22.13,267148.15,50903
Lincoln,10/1/2019,Edible/Tincture,11.6,144538.69,50903
Lincoln,10/1/2019,Industrial Hemp Commodity/Product,2.35,30678.38,50903
Lincoln,10/1/2019,Other,7.12,88560.87,50903
Lincoln,10/1/2019,Usable MJ,56.8,612471.86,50903
Lincoln,10/1/2020,Concentrate/Extract,23.01,374315.05,50903
Lincoln,10/1/2020,Edible/Tincture,12.19,206623.87,50903
Lincoln,10/1/2020,Industrial Hemp Commodity/Product,1.69,29037.72,50903
Lincoln,10/1/2020,Other,6.8,114446.95,50903
Lincoln,10/1/2020,Usable MJ,56.31,775629.52,50903
Lincoln,10/1/2021,Concentrate/Extract,20.95,339943.04,50903
Lincoln,10/1/2021,Edible/Tincture,14.31,229204.91,50903
Lincoln,10/1/2021,Industrial Hemp,0.01,99.8,50903
Lincoln,10/1/2021,Industrial Hemp Commodity/Product,1.43,24684.1,50903
Lincoln,10/1/2021,Inhalable Product with Non-Cannabis Additives,4.64,78340.61,50903
Lincoln,10/1/2021,Other,4.96,81049.52,50903
Lincoln,10/1/2021,Usable MJ,53.7,687052.59,50903
Lincoln,11/1/2016,Concentrate/Extract,24.05,23399.82,50903
Lincoln,11/1/2016,Edible/Tincture,7.7,8068.89,50903
Lincoln,11/1/2016,Other,3.12,3153.94,50903
Lincoln,11/1/2016,Usable MJ,65.13,64958.16,50903
Lincoln,11/1/2017,Concentrate/Extract,27.26,184712.73,50903
Lincoln,11/1/2017,Edible/Tincture,9.94,73841.01,50903
Lincoln,11/1/2017,Other,2.61,20025.04,50903
Lincoln,11/1/2017,Usable MJ,60.2,489676.9,50903
Lincoln,11/1/2018,Concentrate/Extract,22.57,199333.75,50903
Lincoln,11/1/2018,Edible/Tincture,11.23,103500.68,50903
Lincoln,11/1/2018,Industrial Hemp Commodity/Product,2.31,23303.34,50903
Lincoln,11/1/2018,Other,11.75,107680.09,50903
Lincoln,11/1/2018,Usable MJ,52.13,509410,50903
Lincoln,11/1/2019,Concentrate/Extract,23.4,258002.63,50903
Lincoln,11/1/2019,Edible/Tincture,10.8,120451.1,50903
Lincoln,11/1/2019,Industrial Hemp Commodity/Product,2.04,25005.46,50903
Lincoln,11/1/2019,Other,4.51,53294.38,50903
Lincoln,11/1/2019,Usable MJ,59.26,576516.17,50903
Lincoln,11/1/2020,Concentrate/Extract,23.81,327373.64,50903
Lincoln,11/1/2020,Edible/Tincture,12.16,170523.57,50903
Lincoln,11/1/2020,Industrial Hemp Commodity/Product,1.48,21903.17,50903
Lincoln,11/1/2020,Other,6.91,96899.05,50903
Lincoln,11/1/2020,Usable MJ,55.64,653321.2,50903
Lincoln,11/1/2021,Concentrate/Extract,21.54,304411.35,50903
Lincoln,11/1/2021,Edible/Tincture,14.13,195922.11,50903
Lincoln,11/1/2021,Industrial Hemp,0.01,74.15,50903
Lincoln,11/1/2021,Industrial Hemp Commodity/Product,1.5,22728.31,50903
Lincoln,11/1/2021,Inhalable Product with Non-Cannabis Additives,4.32,64809.74,50903
Lincoln,11/1/2021,Other,4.28,62112.69,50903
Lincoln,11/1/2021,Usable MJ,54.21,603391.74,50903
Lincoln,1/1/2017,Concentrate/Extract,22.51,100784.8,50903
Lincoln,1/1/2017,Edible/Tincture,7.5,35738.49,50903
Lincoln,1/1/2017,Other,2.11,11684.91,50903
Lincoln,1/1/2017,Usable MJ,67.88,409204.72,50903
Lincoln,1/1/2018,Concentrate/Extract,28.46,189984.37,50903
Lincoln,1/1/2018,Edible/Tincture,8.77,60284.81,50903
Lincoln,1/1/2018,Other,2.63,17051.42,50903
Lincoln,1/1/2018,Usable MJ,60.14,465263.35,50903
Lincoln,1/1/2019,Concentrate/Extract,22.51,196973.99,50903
Lincoln,1/1/2019,Edible/Tincture,10.27,92182.46,50903
Lincoln,1/1/2019,Industrial Hemp Commodity/Product,2.08,21289.76,50903
Lincoln,1/1/2019,Other,11.62,107389.75,50903
Lincoln,1/1/2019,Usable MJ,53.52,506970.27,50903
Lincoln,1/1/2020,Concentrate/Extract,22.65,235761.22,50903
Lincoln,1/1/2020,Edible/Tincture,10.06,107789.89,50903
Lincoln,1/1/2020,Industrial Hemp Commodity/Product,1.82,20941.45,50903
Lincoln,1/1/2020,Other,6.34,69446.79,50903
Lincoln,1/1/2020,Usable MJ,59.14,557186.36,50903
Lincoln,1/1/2021,Concentrate/Extract,24.4,378788.29,50903
Lincoln,1/1/2021,Edible/Tincture,11.44,183179.5,50903
Lincoln,1/1/2021,Industrial Hemp Commodity/Product,1.67,27794.77,50903
Lincoln,1/1/2021,Other,6.31,100810.26,50903
Lincoln,1/1/2021,Usable MJ,56.17,747840.61,50903
Lincoln,1/1/2022,Concentrate/Extract,21,278613.55,50903
Lincoln,1/1/2022,Edible/Tincture,14.27,182217.05,50903
Lincoln,1/1/2022,Industrial Hemp,0.01,112.93,50903
Lincoln,1/1/2022,Industrial Hemp Commodity/Product,1.54,22235.61,50903
Lincoln,1/1/2022,Inhalable Product with Non-Cannabis Additives,4.4,63692.75,50903
Lincoln,1/1/2022,Other,4.75,64923.82,50903
Lincoln,1/1/2022,Usable MJ,54.03,574613.25,50903
Lincoln,12/1/2016,Concentrate/Extract,25.94,38193,50903
Lincoln,12/1/2016,Edible/Tincture,7.65,13252.67,50903
Lincoln,12/1/2016,Other,2.85,5709.32,50903
Lincoln,12/1/2016,Usable MJ,63.56,124516.79,50903
Lincoln,12/1/2017,Concentrate/Extract,28.24,202434.01,50903
Lincoln,12/1/2017,Edible/Tincture,9.77,72220.16,50903
Lincoln,12/1/2017,Other,2.58,19106.22,50903
Lincoln,12/1/2017,Usable MJ,59.42,493498.95,50903
Lincoln,12/1/2018,Concentrate/Extract,23.18,203998.89,50903
Lincoln,12/1/2018,Edible/Tincture,10.77,95334.43,50903
Lincoln,12/1/2018,Industrial Hemp Commodity/Product,2.13,20512.83,50903
Lincoln,12/1/2018,Other,10.99,100166.21,50903
Lincoln,12/1/2018,Usable MJ,52.93,500920.58,50903
Lincoln,12/1/2019,Concentrate/Extract,22.39,235007.51,50903
Lincoln,12/1/2019,Edible/Tincture,10.8,117313.54,50903
Lincoln,12/1/2019,Industrial Hemp Commodity/Product,1.72,20569.35,50903
Lincoln,12/1/2019,Other,6.06,67421.24,50903
Lincoln,12/1/2019,Usable MJ,59.02,560110.4,50903
Lincoln,12/1/2020,Concentrate/Extract,23.35,337456.71,50903
Lincoln,12/1/2020,Edible/Tincture,11.59,175592.24,50903
Lincoln,12/1/2020,Industrial Hemp Commodity/Product,1.37,21603.46,50903
Lincoln,12/1/2020,Other,6.75,102638.71,50903
Lincoln,12/1/2020,Usable MJ,56.93,729792.03,50903
Lincoln,12/1/2021,Concentrate/Extract,22.02,314441.14,50903
Lincoln,12/1/2021,Edible/Tincture,13.91,190966.32,50903
Lincoln,12/1/2021,Industrial Hemp,0,55.5,50903
Lincoln,12/1/2021,Industrial Hemp Commodity/Product,1.47,22197.06,50903
Lincoln,12/1/2021,Inhalable Product with Non-Cannabis Additives,4.3,66276.62,50903
Lincoln,12/1/2021,Other,4.69,67156.61,50903
Lincoln,12/1/2021,Usable MJ,53.6,608213.96,50903
Lincoln,2/1/2017,Concentrate/Extract,24.68,135031.84,50903
Lincoln,2/1/2017,Edible/Tincture,8.07,46204.72,50903
Lincoln,2/1/2017,Other,3.03,19282.07,50903
Lincoln,2/1/2017,Usable MJ,64.22,437645.53,50903
Lincoln,2/1/2018,Concentrate/Extract,29,213469.1,50903
Lincoln,2/1/2018,Edible/Tincture,9.19,70767.59,50903
Lincoln,2/1/2018,Other,4.13,29054.08,50903
Lincoln,2/1/2018,Usable MJ,57.68,483055.44,50903
Lincoln,2/1/2019,Concentrate/Extract,22.45,189875.75,50903
Lincoln,2/1/2019,Edible/Tincture,10.42,91415.52,50903
Lincoln,2/1/2019,Industrial Hemp Commodity/Product,2.24,21433.12,50903
Lincoln,2/1/2019,Other,11.52,103528.33,50903
Lincoln,2/1/2019,Usable MJ,53.37,495421.57,50903
Lincoln,2/1/2020,Concentrate/Extract,22.98,249715.45,50903
Lincoln,2/1/2020,Edible/Tincture,11,121376.6,50903
Lincoln,2/1/2020,Industrial Hemp Commodity/Product,1.81,21202.2,50903
Lincoln,2/1/2020,Other,6.32,70033.86,50903
Lincoln,2/1/2020,Usable MJ,57.9,550121.76,50903
Lincoln,2/1/2021,Concentrate/Extract,24.08,348702,50903
Lincoln,2/1/2021,Edible/Tincture,11.45,168706.24,50903
Lincoln,2/1/2021,Industrial Hemp Commodity/Product,1.47,22261.06,50903
Lincoln,2/1/2021,Other,6.05,91381.9,50903
Lincoln,2/1/2021,Usable MJ,56.95,691294.81,50903
Lincoln,2/1/2022,Concentrate/Extract,20.54,269577.88,50903
Lincoln,2/1/2022,Edible/Tincture,14.3,183218.26,50903
Lincoln,2/1/2022,Industrial Hemp,0,69.21,50903
Lincoln,2/1/2022,Industrial Hemp Commodity/Product,1.62,22032.59,50903
Lincoln,2/1/2022,Inhalable Product with Non-Cannabis Additives,4.64,65320.44,50903
Lincoln,2/1/2022,Other,5.11,67102.51,50903
Lincoln,2/1/2022,Usable MJ,53.78,555670.05,50903
Lincoln,3/1/2017,Concentrate/Extract,25.33,192205.49,50903
Lincoln,3/1/2017,Edible/Tincture,9.33,71177.4,50903
Lincoln,3/1/2017,Other,3.03,24426.92,50903
Lincoln,3/1/2017,Usable MJ,62.31,554359.13,50903
Lincoln,3/1/2018,Concentrate/Extract,29.71,279729.47,50903
Lincoln,3/1/2018,Edible/Tincture,10.46,108215.44,50903
Lincoln,3/1/2018,Industrial Hemp Commodity/Product,0.13,1547.52,50903
Lincoln,3/1/2018,Other,4.74,43290.37,50903
Lincoln,3/1/2018,Usable MJ,54.96,588717.01,50903
Lincoln,3/1/2019,Concentrate/Extract,22.67,254573.66,50903
Lincoln,3/1/2019,Edible/Tincture,11.4,131510.79,50903
Lincoln,3/1/2019,Industrial Hemp Commodity/Product,2.58,32184.79,50903
Lincoln,3/1/2019,Other,12.49,145588.83,50903
Lincoln,3/1/2019,Usable MJ,50.87,611817.01,50903
Lincoln,3/1/2020,Concentrate/Extract,21.98,287502.17,50903
Lincoln,3/1/2020,Edible/Tincture,11.26,150918.94,50903
Lincoln,3/1/2020,Industrial Hemp Commodity/Product,1.57,21796.55,50903
Lincoln,3/1/2020,Other,5.74,76866.64,50903
Lincoln,3/1/2020,Usable MJ,59.44,693168.94,50903
Lincoln,3/1/2021,Concentrate/Extract,23.67,423777.85,50903
Lincoln,3/1/2021,Edible/Tincture,12.65,227757.17,50903
Lincoln,3/1/2021,Industrial Hemp Commodity/Product,1.65,30352.6,50903
Lincoln,3/1/2021,Other,7.82,145160.29,50903
Lincoln,3/1/2021,Usable MJ,54.2,811522.73,50903
Lincoln,3/1/2022,Concentrate/Extract,21.12,315398.24,50903
Lincoln,3/1/2022,Edible/Tincture,14.26,208866.36,50903
Lincoln,3/1/2022,Industrial Hemp,0,60.6,50903
Lincoln,3/1/2022,Industrial Hemp Commodity/Product,1.58,24732.81,50903
Lincoln,3/1/2022,Inhalable Product with Non-Cannabis Additives,5.03,80820.5,50903
Lincoln,3/1/2022,Other,5.6,83238.83,50903
Lincoln,3/1/2022,Usable MJ,52.41,611950.38,50903
Lincoln,4/1/2017,Concentrate/Extract,24.6,186875.23,50903
Lincoln,4/1/2017,Edible/Tincture,9.72,73912.6,50903
Lincoln,4/1/2017,Other,3.24,26763.76,50903
Lincoln,4/1/2017,Usable MJ,62.45,533641.04,50903
Lincoln,4/1/2018,Concentrate/Extract,28.7,257492.74,50903
Lincoln,4/1/2018,Edible/Tincture,10.38,97796.53,50903
Lincoln,4/1/2018,Industrial Hemp Commodity/Product,0.46,4879.09,50903
Lincoln,4/1/2018,Other,4.58,41340.04,50903
Lincoln,4/1/2018,Usable MJ,55.88,552517.74,50903
Lincoln,4/1/2019,Concentrate/Extract,23.62,249981.31,50903
Lincoln,4/1/2019,Edible/Tincture,11.17,123243.91,50903
Lincoln,4/1/2019,Industrial Hemp Commodity/Product,2.46,29518.63,50903
Lincoln,4/1/2019,Other,10.99,125317.8,50903
Lincoln,4/1/2019,Usable MJ,51.77,543209.45,50903
Lincoln,4/1/2020,Concentrate/Extract,22.95,287457.56,50903
Lincoln,4/1/2020,Edible/Tincture,10.14,126341.5,50903
Lincoln,4/1/2020,Industrial Hemp Commodity/Product,1.12,14269.02,50903
Lincoln,4/1/2020,Other,5.94,76780.27,50903
Lincoln,4/1/2020,Usable MJ,59.84,670975.19,50903
Lincoln,4/1/2021,Concentrate/Extract,22.7,429048.22,50903
Lincoln,4/1/2021,Edible/Tincture,12.69,241094.23,50903
Lincoln,4/1/2021,Industrial Hemp Commodity/Product,1.52,30377.87,50903
Lincoln,4/1/2021,Inhalable Product with Non-Cannabis Additives,2.19,43517.03,50903
