county,date,product,marketshare,sales
Lane,9/1/2017,Edible/Tincture,7.76,332853.3
Lane,9/1/2017,Other,1.43,56675.08
Lane,9/1/2017,Usable MJ,67.22,3013906.79
Lane,9/1/2018,Concentrate/Extract,27.56,1284853.38
Lane,9/1/2018,Edible/Tincture,9.31,461343
Lane,9/1/2018,Industrial Hemp,0.01,491.71
Lane,9/1/2018,Industrial Hemp Commodity/Product,0.96,49642.9
Lane,9/1/2018,Other,6.44,318259.7
Lane,9/1/2018,Usable MJ,55.71,2859728.79
Lane,9/1/2019,Concentrate/Extract,22.78,1321185.31
Lane,9/1/2019,Edible/Tincture,8.76,532529.89
Lane,9/1/2019,Industrial Hemp Commodity/Product,1.63,103955.55
Lane,9/1/2019,Other,7.92,493377.77
Lane,9/1/2019,Usable MJ,58.91,3089030.33
Lane,9/1/2020,Concentrate/Extract,25.19,1956036.18
Lane,9/1/2020,Edible/Tincture,8.92,699455.27
Lane,9/1/2020,Industrial Hemp,0.04,3150.95
Lane,9/1/2020,Industrial Hemp Commodity/Product,1.05,84216.11
Lane,9/1/2020,Other,5.11,409838.88
Lane,9/1/2020,Usable MJ,59.69,3968820.65
Lane,9/1/2021,Concentrate/Extract,24.23,1891453.03
Lane,9/1/2021,Edible/Tincture,10.58,831254.18
Lane,9/1/2021,Industrial Hemp Commodity/Product,1.1,88820.81
Lane,9/1/2021,Inhalable Product with Non-Cannabis Additives,4.1,339773.6
Lane,9/1/2021,Other,3.81,306783.49
Lane,9/1/2021,Usable MJ,56.18,3606621.46
Lincoln,10/1/2016,Concentrate/Extract,17,4466.93
Lincoln,10/1/2016,Edible/Tincture,11.81,3102.56
Lincoln,10/1/2016,Other,7.84,2060.6
Lincoln,10/1/2016,Usable MJ,63.36,16649.81
Lincoln,10/1/2017,Concentrate/Extract,26.75,207706.9
Lincoln,10/1/2017,Edible/Tincture,9.66,86783.99
Lincoln,10/1/2017,Other,3.22,29167.34
Lincoln,10/1/2017,Usable MJ,60.38,562100.68
Lincoln,10/1/2018,Concentrate/Extract,22.58,225799.84
Lincoln,10/1/2018,Edible/Tincture,11.7,123975.14
Lincoln,10/1/2018,Industrial Hemp Commodity/Product,2.11,24694.66
Lincoln,10/1/2018,Other,10.93,113922.61
Lincoln,10/1/2018,Usable MJ,52.68,585967.65
Lincoln,10/1/2019,Concentrate/Extract,22.13,267148.15
Lincoln,10/1/2019,Edible/Tincture,11.6,144538.69
Lincoln,10/1/2019,Industrial Hemp Commodity/Product,2.35,30678.38
Lincoln,10/1/2019,Other,7.12,88560.87
Lincoln,10/1/2019,Usable MJ,56.8,612471.86
Lincoln,10/1/2020,Concentrate/Extract,23.01,374315.05
Lincoln,10/1/2020,Edible/Tincture,12.19,206623.87
Lincoln,10/1/2020,Industrial Hemp Commodity/Product,1.69,29037.72
Lincoln,10/1/2020,Other,6.8,114446.95
Lincoln,10/1/2020,Usable MJ,56.31,775629.52
Lincoln,10/1/2021,Concentrate/Extract,20.95,339943.04
Lincoln,10/1/2021,Edible/Tincture,14.31,229204.91
Lincoln,10/1/2021,Industrial Hemp,0.01,99.8
Lincoln,10/1/2021,Industrial Hemp Commodity/Product,1.43,24684.1
Lincoln,10/1/2021,Inhalable Product with Non-Cannabis Additives,4.64,78340.61
Lincoln,10/1/2021,Other,4.96,81049.52
Lincoln,10/1/2021,Usable MJ,53.7,687052.59
Lincoln,11/1/2016,Concentrate/Extract,24.05,23399.82
Lincoln,11/1/2016,Edible/Tincture,7.7,8068.89
Lincoln,11/1/2016,Other,3.12,3153.94
Lincoln,11/1/2016,Usable MJ,65.13,64958.16
Lincoln,11/1/2017,Concentrate/Extract,27.26,184712.73
Lincoln,11/1/2017,Edible/Tincture,9.94,73841.01
Lincoln,11/1/2017,Other,2.61,20025.04
Lincoln,11/1/2017,Usable MJ,60.2,489676.9
Lincoln,11/1/2018,Concentrate/Extract,22.57,199333.75
Lincoln,11/1/2018,Edible/Tincture,11.23,103500.68
Lincoln,11/1/2018,Industrial Hemp Commodity/Product,2.31,23303.34
Lincoln,11/1/2018,Other,11.75,107680.09
Lincoln,11/1/2018,Usable MJ,52.13,509410
Lincoln,11/1/2019,Concentrate/Extract,23.4,258002.63
Lincoln,11/1/2019,Edible/Tincture,10.8,120451.1
Lincoln,11/1/2019,Industrial Hemp Commodity/Product,2.04,25005.46
Lincoln,11/1/2019,Other,4.51,53294.38
Lincoln,11/1/2019,Usable MJ,59.26,576516.17
Lincoln,11/1/2020,Concentrate/Extract,23.81,327373.64
Lincoln,11/1/2020,Edible/Tincture,12.16,170523.57
Lincoln,11/1/2020,Industrial Hemp Commodity/Product,1.48,21903.17
Lincoln,11/1/2020,Other,6.91,96899.05
Lincoln,11/1/2020,Usable MJ,55.64,653321.2
Lincoln,11/1/2021,Concentrate/Extract,21.54,304411.35
Lincoln,11/1/2021,Edible/Tincture,14.13,195922.11
Lincoln,11/1/2021,Industrial Hemp,0.01,74.15
Lincoln,11/1/2021,Industrial Hemp Commodity/Product,1.5,22728.31
Lincoln,11/1/2021,Inhalable Product with Non-Cannabis Additives,4.32,64809.74
Lincoln,11/1/2021,Other,4.28,62112.69
Lincoln,11/1/2021,Usable MJ,54.21,603391.74
Lincoln,1/1/2017,Concentrate/Extract,22.51,100784.8
Lincoln,1/1/2017,Edible/Tincture,7.5,35738.49
Lincoln,1/1/2017,Other,2.11,11684.91
Lincoln,1/1/2017,Usable MJ,67.88,409204.72
Lincoln,1/1/2018,Concentrate/Extract,28.46,189984.37
Lincoln,1/1/2018,Edible/Tincture,8.77,60284.81
Lincoln,1/1/2018,Other,2.63,17051.42
Lincoln,1/1/2018,Usable MJ,60.14,465263.35
Lincoln,1/1/2019,Concentrate/Extract,22.51,196973.99
Lincoln,1/1/2019,Edible/Tincture,10.27,92182.46
Lincoln,1/1/2019,Industrial Hemp Commodity/Product,2.08,21289.76
Lincoln,1/1/2019,Other,11.62,107389.75
Lincoln,1/1/2019,Usable MJ,53.52,506970.27
Lincoln,1/1/2020,Concentrate/Extract,22.65,235761.22
Lincoln,1/1/2020,Edible/Tincture,10.06,107789.89
Lincoln,1/1/2020,Industrial Hemp Commodity/Product,1.82,20941.45
Lincoln,1/1/2020,Other,6.34,69446.79
Lincoln,1/1/2020,Usable MJ,59.14,557186.36
Lincoln,1/1/2021,Concentrate/Extract,24.4,378788.29
Lincoln,1/1/2021,Edible/Tincture,11.44,183179.5
Lincoln,1/1/2021,Industrial Hemp Commodity/Product,1.67,27794.77
Lincoln,1/1/2021,Other,6.31,100810.26
Lincoln,1/1/2021,Usable MJ,56.17,747840.61
Lincoln,1/1/2022,Concentrate/Extract,21,278613.55
Lincoln,1/1/2022,Edible/Tincture,14.27,182217.05
Lincoln,1/1/2022,Industrial Hemp,0.01,112.93
Lincoln,1/1/2022,Industrial Hemp Commodity/Product,1.54,22235.61
Lincoln,1/1/2022,Inhalable Product with Non-Cannabis Additives,4.4,63692.75
Lincoln,1/1/2022,Other,4.75,64923.82
Lincoln,1/1/2022,Usable MJ,54.03,574613.25
Lincoln,12/1/2016,Concentrate/Extract,25.94,38193
Lincoln,12/1/2016,Edible/Tincture,7.65,13252.67
Lincoln,12/1/2016,Other,2.85,5709.32
Lincoln,12/1/2016,Usable MJ,63.56,124516.79
Lincoln,12/1/2017,Concentrate/Extract,28.24,202434.01
Lincoln,12/1/2017,Edible/Tincture,9.77,72220.16
Lincoln,12/1/2017,Other,2.58,19106.22
Lincoln,12/1/2017,Usable MJ,59.42,493498.95
Lincoln,12/1/2018,Concentrate/Extract,23.18,203998.89
Lincoln,12/1/2018,Edible/Tincture,10.77,95334.43
Lincoln,12/1/2018,Industrial Hemp Commodity/Product,2.13,20512.83
Lincoln,12/1/2018,Other,10.99,100166.21
Lincoln,12/1/2018,Usable MJ,52.93,500920.58
Lincoln,12/1/2019,Concentrate/Extract,22.39,235007.51
Lincoln,12/1/2019,Edible/Tincture,10.8,117313.54
Lincoln,12/1/2019,Industrial Hemp Commodity/Product,1.72,20569.35
Lincoln,12/1/2019,Other,6.06,67421.24
Lincoln,12/1/2019,Usable MJ,59.02,560110.4
Lincoln,12/1/2020,Concentrate/Extract,23.35,337456.71
Lincoln,12/1/2020,Edible/Tincture,11.59,175592.24
Lincoln,12/1/2020,Industrial Hemp Commodity/Product,1.37,21603.46
Lincoln,12/1/2020,Other,6.75,102638.71
Lincoln,12/1/2020,Usable MJ,56.93,729792.03
Lincoln,12/1/2021,Concentrate/Extract,22.02,314441.14
Lincoln,12/1/2021,Edible/Tincture,13.91,190966.32
Lincoln,12/1/2021,Industrial Hemp,0,55.5
Lincoln,12/1/2021,Industrial Hemp Commodity/Product,1.47,22197.06
Lincoln,12/1/2021,Inhalable Product with Non-Cannabis Additives,4.3,66276.62
Lincoln,12/1/2021,Other,4.69,67156.61
Lincoln,12/1/2021,Usable MJ,53.6,608213.96
Lincoln,2/1/2017,Concentrate/Extract,24.68,135031.84
Lincoln,2/1/2017,Edible/Tincture,8.07,46204.72
Lincoln,2/1/2017,Other,3.03,19282.07
Lincoln,2/1/2017,Usable MJ,64.22,437645.53
Lincoln,2/1/2018,Concentrate/Extract,29,213469.1
Lincoln,2/1/2018,Edible/Tincture,9.19,70767.59
Lincoln,2/1/2018,Other,4.13,29054.08
Lincoln,2/1/2018,Usable MJ,57.68,483055.44
Lincoln,2/1/2019,Concentrate/Extract,22.45,189875.75
Lincoln,2/1/2019,Edible/Tincture,10.42,91415.52
Lincoln,2/1/2019,Industrial Hemp Commodity/Product,2.24,21433.12
Lincoln,2/1/2019,Other,11.52,103528.33
Lincoln,2/1/2019,Usable MJ,53.37,495421.57
Lincoln,2/1/2020,Concentrate/Extract,22.98,249715.45
Lincoln,2/1/2020,Edible/Tincture,11,121376.6
Lincoln,2/1/2020,Industrial Hemp Commodity/Product,1.81,21202.2
Lincoln,2/1/2020,Other,6.32,70033.86
Lincoln,2/1/2020,Usable MJ,57.9,550121.76
Lincoln,2/1/2021,Concentrate/Extract,24.08,348702
Lincoln,2/1/2021,Edible/Tincture,11.45,168706.24
Lincoln,2/1/2021,Industrial Hemp Commodity/Product,1.47,22261.06
Lincoln,2/1/2021,Other,6.05,91381.9
Lincoln,2/1/2021,Usable MJ,56.95,691294.81
Lincoln,2/1/2022,Concentrate/Extract,20.54,269577.88
Lincoln,2/1/2022,Edible/Tincture,14.3,183218.26
Lincoln,2/1/2022,Industrial Hemp,0,69.21
Lincoln,2/1/2022,Industrial Hemp Commodity/Product,1.62,22032.59
Lincoln,2/1/2022,Inhalable Product with Non-Cannabis Additives,4.64,65320.44
Lincoln,2/1/2022,Other,5.11,67102.51
Lincoln,2/1/2022,Usable MJ,53.78,555670.05
Lincoln,3/1/2017,Concentrate/Extract,25.33,192205.49
Lincoln,3/1/2017,Edible/Tincture,9.33,71177.4
Lincoln,3/1/2017,Other,3.03,24426.92
Lincoln,3/1/2017,Usable MJ,62.31,554359.13
Lincoln,3/1/2018,Concentrate/Extract,29.71,279729.47
Lincoln,3/1/2018,Edible/Tincture,10.46,108215.44
Lincoln,3/1/2018,Industrial Hemp Commodity/Product,0.13,1547.52
Lincoln,3/1/2018,Other,4.74,43290.37
Lincoln,3/1/2018,Usable MJ,54.96,588717.01
Lincoln,3/1/2019,Concentrate/Extract,22.67,254573.66
Lincoln,3/1/2019,Edible/Tincture,11.4,131510.79
Lincoln,3/1/2019,Industrial Hemp Commodity/Product,2.58,32184.79
Lincoln,3/1/2019,Other,12.49,145588.83
Lincoln,3/1/2019,Usable MJ,50.87,611817.01
Lincoln,3/1/2020,Concentrate/Extract,21.98,287502.17
Lincoln,3/1/2020,Edible/Tincture,11.26,150918.94
Lincoln,3/1/2020,Industrial Hemp Commodity/Product,1.57,21796.55
Lincoln,3/1/2020,Other,5.74,76866.64
Lincoln,3/1/2020,Usable MJ,59.44,693168.94
Lincoln,3/1/2021,Concentrate/Extract,23.67,423777.85
Lincoln,3/1/2021,Edible/Tincture,12.65,227757.17
Lincoln,3/1/2021,Industrial Hemp Commodity/Product,1.65,30352.6
Lincoln,3/1/2021,Other,7.82,145160.29
Lincoln,3/1/2021,Usable MJ,54.2,811522.73
Lincoln,3/1/2022,Concentrate/Extract,21.12,315398.24
Lincoln,3/1/2022,Edible/Tincture,14.26,208866.36
Lincoln,3/1/2022,Industrial Hemp,0,60.6
Lincoln,3/1/2022,Industrial Hemp Commodity/Product,1.58,24732.81
Lincoln,3/1/2022,Inhalable Product with Non-Cannabis Additives,5.03,80820.5
Lincoln,3/1/2022,Other,5.6,83238.83
Lincoln,3/1/2022,Usable MJ,52.41,611950.38
Lincoln,4/1/2017,Concentrate/Extract,24.6,186875.23
Lincoln,4/1/2017,Edible/Tincture,9.72,73912.6
Lincoln,4/1/2017,Other,3.24,26763.76
Lincoln,4/1/2017,Usable MJ,62.45,533641.04
Lincoln,4/1/2018,Concentrate/Extract,28.7,257492.74
Lincoln,4/1/2018,Edible/Tincture,10.38,97796.53
Lincoln,4/1/2018,Industrial Hemp Commodity/Product,0.46,4879.09
Lincoln,4/1/2018,Other,4.58,41340.04
Lincoln,4/1/2018,Usable MJ,55.88,552517.74
Lincoln,4/1/2019,Concentrate/Extract,23.62,249981.31
Lincoln,4/1/2019,Edible/Tincture,11.17,123243.91
Lincoln,4/1/2019,Industrial Hemp Commodity/Product,2.46,29518.63
Lincoln,4/1/2019,Other,10.99,125317.8
Lincoln,4/1/2019,Usable MJ,51.77,543209.45
Lincoln,4/1/2020,Concentrate/Extract,22.95,287457.56
Lincoln,4/1/2020,Edible/Tincture,10.14,126341.5
Lincoln,4/1/2020,Industrial Hemp Commodity/Product,1.12,14269.02
Lincoln,4/1/2020,Other,5.94,76780.27
Lincoln,4/1/2020,Usable MJ,59.84,670975.19
Lincoln,4/1/2021,Concentrate/Extract,22.7,429048.22
Lincoln,4/1/2021,Edible/Tincture,12.69,241094.23
Lincoln,4/1/2021,Industrial Hemp Commodity/Product,1.52,30377.87
Lincoln,4/1/2021,Inhalable Product with Non-Cannabis Additives,2.19,43517.03
Lincoln,4/1/2021,Other,5.82,113067.47
Lincoln,4/1/2021,Usable MJ,55.07,849088.41
Lincoln,4/1/2022,Concentrate/Extract,20.71,314725.58
Lincoln,4/1/2022,Edible/Tincture,15.71,232036.15
Lincoln,4/1/2022,Industrial Hemp,0,12
Lincoln,4/1/2022,Industrial Hemp Commodity/Product,1.47,23193.79
Lincoln,4/1/2022,Inhalable Product with Non-Cannabis Additives,4.87,79006.64
Lincoln,4/1/2022,Other,5.64,83881.88
Lincoln,4/1/2022,Usable MJ,51.6,610739.38
Lincoln,5/1/2017,Concentrate/Extract,23.96,194931.73
Lincoln,5/1/2017,Edible/Tincture,9.79,83906.76
Lincoln,5/1/2017,Other,3.71,33886.93
Lincoln,5/1/2017,Usable MJ,62.55,569169.01
Lincoln,5/1/2018,Concentrate/Extract,27.98,269665.69
Lincoln,5/1/2018,Edible/Tincture,10.74,111591.93
Lincoln,5/1/2018,Industrial Hemp Commodity/Product,1.42,16201.86
Lincoln,5/1/2018,Other,5.81,56690.31
Lincoln,5/1/2018,Usable MJ,54.05,579299.53
Lincoln,5/1/2019,Concentrate/Extract,22.52,255151.7
Lincoln,5/1/2019,Edible/Tincture,11.35,134451.32
Lincoln,5/1/2019,Industrial Hemp Commodity/Product,2.38,30217.04
Lincoln,5/1/2019,Other,11.66,135806.74
Lincoln,5/1/2019,Usable MJ,52.08,535377.97
Lincoln,5/1/2020,Concentrate/Extract,22.58,332293.19
Lincoln,5/1/2020,Edible/Tincture,10.7,158601.23
Lincoln,5/1/2020,Industrial Hemp Commodity/Product,1.44,22164.4
Lincoln,5/1/2020,Other,6,91479.1
Lincoln,5/1/2020,Usable MJ,59.28,757565.32
Lincoln,5/1/2021,Concentrate/Extract,21.52,390718.27
Lincoln,5/1/2021,Edible/Tincture,13.17,239379.9
Lincoln,5/1/2021,Industrial Hemp Commodity/Product,1.58,30712.31
Lincoln,5/1/2021,Inhalable Product with Non-Cannabis Additives,3.41,66539.66
Lincoln,5/1/2021,Other,5.28,97873.03
Lincoln,5/1/2021,Usable MJ,55.04,808735.44
Lincoln,6/1/2017,Concentrate/Extract,24.65,215539.35
Lincoln,6/1/2017,Edible/Tincture,10.47,101356.6
Lincoln,6/1/2017,Other,3.22,30875.3
Lincoln,6/1/2017,Usable MJ,61.66,607405.46
Lincoln,6/1/2018,Concentrate/Extract,28.45,315653.41
Lincoln,6/1/2018,Edible/Tincture,11.41,133966.2
Lincoln,6/1/2018,Industrial Hemp Commodity/Product,1.6,19722.54
Lincoln,6/1/2018,Other,5.06,55671.46
Lincoln,6/1/2018,Usable MJ,53.48,637608.44
Lincoln,6/1/2019,Concentrate/Extract,22.94,285545.75
Lincoln,6/1/2019,Edible/Tincture,12.24,160503.64
Lincoln,6/1/2019,Industrial Hemp Commodity/Product,2.36,32620.89
Lincoln,6/1/2019,Other,11,141460.89
Lincoln,6/1/2019,Usable MJ,51.47,569655.36
Lincoln,6/1/2020,Concentrate/Extract,22.89,372787.42
Lincoln,6/1/2020,Edible/Tincture,11.5,189021.1
Lincoln,6/1/2020,Industrial Hemp Commodity/Product,1.47,25095.67
Lincoln,6/1/2020,Other,6.45,108143.92
Lincoln,6/1/2020,Usable MJ,57.7,801334.69
Lincoln,6/1/2021,Concentrate/Extract,20.67,385088.06
Lincoln,6/1/2021,Edible/Tincture,13.98,259920.92
Lincoln,6/1/2021,Industrial Hemp Commodity/Product,1.57,32056.48
Lincoln,6/1/2021,Inhalable Product with Non-Cannabis Additives,3.99,79459.28
Lincoln,6/1/2021,Other,5.35,100861.43
Lincoln,6/1/2021,Usable MJ,54.44,812654.97
Lincoln,7/1/2017,Concentrate/Extract,24.39,255862.76
Lincoln,7/1/2017,Edible/Tincture,12.35,147374.52
Lincoln,7/1/2017,Other,3.25,39567.52
Lincoln,7/1/2017,Usable MJ,60.01,711429.74
Lincoln,7/1/2018,Concentrate/Extract,27.92,354867.72
Lincoln,7/1/2018,Edible/Tincture,13.37,183646.47
Lincoln,7/1/2018,Industrial Hemp Commodity/Product,1.91,27449.91
Lincoln,7/1/2018,Other,5.07,68289.36
Lincoln,7/1/2018,Usable MJ,51.74,703970.16
Lincoln,7/1/2019,Concentrate/Extract,22.79,327965.91
Lincoln,7/1/2019,Edible/Tincture,12.38,185870.11
Lincoln,7/1/2019,Industrial Hemp Commodity/Product,2.83,44726.57
Lincoln,7/1/2019,Other,10.34,156251.93
Lincoln,7/1/2019,Usable MJ,51.66,649645.07
Lincoln,7/1/2020,Concentrate/Extract,22.41,412993.11
Lincoln,7/1/2020,Edible/Tincture,12.31,238553.44
Lincoln,7/1/2020,Industrial Hemp Commodity/Product,1.6,31450.45
Lincoln,7/1/2020,Other,6.16,117465.55
Lincoln,7/1/2020,Usable MJ,57.53,901334.16
Lincoln,7/1/2021,Concentrate/Extract,21.25,428693.05
Lincoln,7/1/2021,Edible/Tincture,14.39,292947.96
Lincoln,7/1/2021,Industrial Hemp Commodity/Product,1.72,36859
Lincoln,7/1/2021,Inhalable Product with Non-Cannabis Additives,3.74,80609.52
Lincoln,7/1/2021,Other,5.28,109669.6
Lincoln,7/1/2021,Usable MJ,53.61,858036.91
Lincoln,8/1/2017,Concentrate/Extract,24.99,286275.19
Lincoln,8/1/2017,Edible/Tincture,12.11,155275.6
Lincoln,8/1/2017,Other,3.04,41361.8
Lincoln,8/1/2017,Usable MJ,59.86,779036.62
Lincoln,8/1/2018,Concentrate/Extract,27.09,358810.45
Lincoln,8/1/2018,Edible/Tincture,12.48,178529.05
Lincoln,8/1/2018,Industrial Hemp Commodity/Product,1.81,27792.27
Lincoln,8/1/2018,Other,7.19,100097.21
Lincoln,8/1/2018,Usable MJ,51.44,747231.8
Lincoln,8/1/2019,Concentrate/Extract,22.65,343757.94
Lincoln,8/1/2019,Edible/Tincture,12.03,189869.74
Lincoln,8/1/2019,Industrial Hemp Commodity/Product,2.77,46405.84
Lincoln,8/1/2019,Other,10.13,157613.6
Lincoln,8/1/2019,Usable MJ,52.42,682139.34
Lincoln,8/1/2020,Concentrate/Extract,22.44,416728.5
Lincoln,8/1/2020,Edible/Tincture,12.15,234274.23
Lincoln,8/1/2020,Industrial Hemp Commodity/Product,1.63,32211.77
Lincoln,8/1/2020,Other,6.63,123237.18
Lincoln,8/1/2020,Usable MJ,57.15,882793.5
Lincoln,8/1/2021,Concentrate/Extract,21.01,411987.8
Lincoln,8/1/2021,Edible/Tincture,14.48,280621.02
Lincoln,8/1/2021,Industrial Hemp Commodity/Product,1.56,32425.46
Lincoln,8/1/2021,Inhalable Product with Non-Cannabis Additives,4.15,84907.55
Lincoln,8/1/2021,Other,4.97,97880.63
Lincoln,8/1/2021,Usable MJ,53.83,825579.51
Lincoln,9/1/2017,Concentrate/Extract,26.17,251830.57
Lincoln,9/1/2017,Edible/Tincture,10.74,120115.57
Lincoln,9/1/2017,Other,3.07,35984.68
Lincoln,9/1/2017,Usable MJ,60.02,678787.62
Lincoln,9/1/2018,Concentrate/Extract,24.68,275824.08
Lincoln,9/1/2018,Edible/Tincture,12.24,150159.11
Lincoln,9/1/2018,Industrial Hemp Commodity/Product,2.15,28657.86
Lincoln,9/1/2018,Other,9.69,116201.14
Lincoln,9/1/2018,Usable MJ,51.24,644167.02
Lincoln,9/1/2019,Concentrate/Extract,20.66,267076.3
Lincoln,9/1/2019,Edible/Tincture,11.48,154485.42
Lincoln,9/1/2019,Industrial Hemp Commodity/Product,2.8,40117.27
Lincoln,9/1/2019,Other,9.24,124572.45
Lincoln,9/1/2019,Usable MJ,55.83,633863.26
Lincoln,9/1/2020,Concentrate/Extract,22.22,349154.18
Lincoln,9/1/2020,Edible/Tincture,11.64,186804.86
Lincoln,9/1/2020,Industrial Hemp Commodity/Product,1.63,28000.96
Lincoln,9/1/2020,Other,6.78,106269.17
Lincoln,9/1/2020,Usable MJ,57.74,762444.75
Lincoln,9/1/2021,Concentrate/Extract,21.41,377957.23
Lincoln,9/1/2021,Edible/Tincture,14.28,251553.26
Lincoln,9/1/2021,Industrial Hemp Commodity/Product,1.64,31389.82
Lincoln,9/1/2021,Inhalable Product with Non-Cannabis Additives,4.18,79323.48
Lincoln,9/1/2021,Other,4.87,86210.95
Lincoln,9/1/2021,Usable MJ,53.62,750956.7
Linn,10/1/2017,Concentrate/Extract,29.01,190326.16
Linn,10/1/2017,Edible/Tincture,6.4,46864.33
Linn,10/1/2017,Other,1.38,10312.26
Linn,10/1/2017,Usable MJ,63.21,510994.68
Linn,10/1/2018,Concentrate/Extract,33.95,337148.62
Linn,10/1/2018,Edible/Tincture,7.67,84053.89
Linn,10/1/2018,Industrial Hemp Commodity/Product,0.63,7261.64
Linn,10/1/2018,Other,6.98,75716.48
Linn,10/1/2018,Usable MJ,50.76,577622.55
Linn,10/1/2019,Concentrate/Extract,29.34,397754.78
Linn,10/1/2019,Edible/Tincture,8.08,113597.18
Linn,10/1/2019,Industrial Hemp Commodity/Product,0.72,10255.15
Linn,10/1/2019,Other,6.78,96852.93
Linn,10/1/2019,Usable MJ,55.07,649654.35
Linn,10/1/2020,Concentrate/Extract,30.37,620560.09
Linn,10/1/2020,Edible/Tincture,8.47,176344.51
Linn,10/1/2020,Industrial Hemp Commodity/Product,0.43,8748.25
Linn,10/1/2020,Other,8.67,179295.37
Linn,10/1/2020,Usable MJ,52.05,870535.84
Linn,10/1/2021,Concentrate/Extract,28.83,585871
Linn,10/1/2021,Edible/Tincture,10.33,207902.07
Linn,10/1/2021,Industrial Hemp Commodity/Product,0.78,16181.48
Linn,10/1/2021,Inhalable Product with Non-Cannabis Additives,7.35,155454.87
Linn,10/1/2021,Other,4.76,95268.58
Linn,10/1/2021,Usable MJ,47.95,753456.62
Linn,11/1/2017,Concentrate/Extract,32.99,208457.19
Linn,11/1/2017,Edible/Tincture,7.15,50855.52
Linn,11/1/2017,Other,1.43,10434.63
Linn,11/1/2017,Usable MJ,58.43,461947
Linn,11/1/2018,Concentrate/Extract,34.83,310641.49
Linn,11/1/2018,Edible/Tincture,8.06,81261.13
Linn,11/1/2018,Industrial Hemp Commodity/Product,0.66,6827.69
Linn,11/1/2018,Other,8.15,81036.47
Linn,11/1/2018,Usable MJ,48.29,501284.34
Linn,11/1/2019,Concentrate/Extract,32.24,448999.84
Linn,11/1/2019,Edible/Tincture,8.49,122288.02
Linn,11/1/2019,Industrial Hemp Commodity/Product,0.76,11418.32
Linn,11/1/2019,Other,4.45,64060.45
Linn,11/1/2019,Usable MJ,54.05,655484.38
Linn,11/1/2020,Concentrate/Extract,30.04,550494
Linn,11/1/2020,Edible/Tincture,9.36,174237.25
Linn,11/1/2020,Industrial Hemp Commodity/Product,0.4,7407.53
Linn,11/1/2020,Other,9.76,183574.32
Linn,11/1/2020,Usable MJ,50.44,759525.15
Linn,11/1/2021,Concentrate/Extract,29.2,547758.12
Linn,11/1/2021,Edible/Tincture,10.81,202519.68
Linn,11/1/2021,Industrial Hemp Commodity/Product,0.73,13827.96
Linn,11/1/2021,Inhalable Product with Non-Cannabis Additives,7.81,152856.75
Linn,11/1/2021,Other,4.99,93675.81
Linn,11/1/2021,Usable MJ,46.46,672030.08
Linn,1/1/2018,Concentrate/Extract,34.51,257985.6
Linn,1/1/2018,Edible/Tincture,6.41,53321.35
Linn,1/1/2018,Other,1.47,12032.91
Linn,1/1/2018,Usable MJ,57.61,509316.16
Linn,1/1/2019,Concentrate/Extract,33.17,352676.94
Linn,1/1/2019,Edible/Tincture,8.12,91325.02
Linn,1/1/2019,Industrial Hemp Commodity/Product,0.85,9942.44
Linn,1/1/2019,Other,9.06,101846.47
Linn,1/1/2019,Usable MJ,48.79,559949.85
Linn,1/1/2020,Concentrate/Extract,30.15,418907.79
Linn,1/1/2020,Edible/Tincture,7.76,112502.37
Linn,1/1/2020,Industrial Hemp Commodity/Product,0.66,9586.21
Linn,1/1/2020,Other,7.01,102399.92
Linn,1/1/2020,Usable MJ,54.42,655704.59
Linn,1/1/2021,Concentrate/Extract,29.54,640808.46
Linn,1/1/2021,Edible/Tincture,9.26,204786.12
Linn,1/1/2021,Industrial Hemp Commodity/Product,0.45,9873.31
Linn,1/1/2021,Other,10.16,224266.36
Linn,1/1/2021,Usable MJ,50.59,900471.61
Linn,1/1/2022,Concentrate/Extract,29.29,539036.1
Linn,1/1/2022,Edible/Tincture,11.87,217114.9
Linn,1/1/2022,Industrial Hemp Commodity/Product,0.83,15852.3
Linn,1/1/2022,Inhalable Product with Non-Cannabis Additives,8.21,157156.58
Linn,1/1/2022,Other,4.78,88367.87
Linn,1/1/2022,Usable MJ,45.02,637891.01
Linn,12/1/2017,Concentrate/Extract,32.93,259436.38
Linn,12/1/2017,Edible/Tincture,7.12,60285.35
Linn,12/1/2017,Other,1.6,14116.71
Linn,12/1/2017,Usable MJ,58.35,542063.21
Linn,12/1/2018,Concentrate/Extract,34.24,344548.54
Linn,12/1/2018,Edible/Tincture,8.34,93783.57
Linn,12/1/2018,Industrial Hemp Commodity/Product,0.71,8251.82
Linn,12/1/2018,Other,8.22,92855.65
Linn,12/1/2018,Usable MJ,48.49,554430.54
Linn,12/1/2019,Concentrate/Extract,29.21,420107.53
Linn,12/1/2019,Edible/Tincture,8.64,128527.39
Linn,12/1/2019,Industrial Hemp Commodity/Product,0.65,9419.74
Linn,12/1/2019,Other,7.06,106963.22
Linn,12/1/2019,Usable MJ,54.45,674276.42
Linn,12/1/2020,Concentrate/Extract,29.19,600621.33
Linn,12/1/2020,Edible/Tincture,9.74,203471.99
Linn,12/1/2020,Industrial Hemp Commodity/Product,0.51,10403.11
Linn,12/1/2020,Other,9.98,209660.55
Linn,12/1/2020,Usable MJ,50.57,851926.36
Linn,12/1/2021,Concentrate/Extract,28.86,579594.02
